day_of_week,nb_customers_on_day,open,promotion,school_holiday,state_hol_0,state_hol_1,state_hol_2,state_hol_3,sales
7,0,0,0,0,1,0,0,0,0.0
5,922,1,1,0,1,0,0,0,8597.108353510896
2,660,1,0,0,1,0,0,0,5680.417628541448
6,831,1,0,0,1,0,0,0,7346.38206954336
6,307,1,0,0,1,0,0,0,2834.8985507246375
1,932,1,1,0,1,0,0,0,10085.504827586206
1,560,1,0,0,1,0,0,0,5072.019741564967
2,691,1,1,0,1,0,0,0,7430.731629392972
1,431,1,0,1,1,0,0,0,4234.0
5,1510,1,0,0,1,0,0,0,10930.890552995392
1,1046,1,1,0,1,0,0,0,11153.273838630806
2,721,1,1,1,1,0,0,0,7543.944910179641
4,678,1,1,1,1,0,0,0,6823.023879500367
1,431,1,0,0,1,0,0,0,4234.0
4,560,1,0,0,1,0,0,0,5072.019741564967
5,646,1,0,0,1,0,0,0,5852.264111498258
5,493,1,1,1,1,0,0,0,5426.836538461538
6,257,1,0,0,1,0,0,0,2474.5128205128203
5,796,1,0,0,1,0,0,0,6991.054325955734
4,293,1,1,0,1,0,0,0,3553.152777777778
3,837,1,0,0,1,0,0,0,6558.377471264368
2,829,1,1,1,1,0,0,0,8666.18893129771
1,803,1,1,0,1,0,0,0,9082.59776864357
2,438,1,0,0,1,0,0,0,4302.787535410765
4,502,1,1,0,1,0,0,0,5426.836538461538
5,640,1,0,0,1,0,0,0,5852.264111498258
3,614,1,1,0,1,0,0,0,6413.790129372304
4,582,1,0,0,1,0,0,0,5277.985940246046
5,794,1,0,0,1,0,0,0,6744.2184829059825
4,522,1,1,0,1,0,0,0,5601.772961816306
2,916,1,0,1,1,0,0,0,7280.262589928057
1,520,1,0,0,1,0,0,0,4785.342592592592
2,813,1,1,1,1,0,0,0,8666.18893129771
3,1234,1,1,0,1,0,0,0,10650.748948106591
5,1228,1,1,0,1,0,0,0,10576.84399375975
3,411,1,0,0,1,0,0,0,4137.462809917355
4,675,1,1,0,1,0,0,0,6823.023879500367
2,824,1,1,0,1,0,0,0,8509.226804123711
5,585,1,0,0,1,0,0,0,5307.0550847457625
2,1092,1,0,0,1,0,0,0,8091.882436260623
7,0,0,0,0,1,0,0,0,0.0
1,620,1,0,0,1,0,0,0,5364.717372881356
5,823,1,0,0,1,0,0,0,7346.38206954336
1,582,1,1,0,1,0,0,0,6909.185185185185
5,700,1,0,0,1,0,0,0,6363.0074349442375
2,418,1,0,0,1,0,0,0,4137.462809917355
1,1339,1,1,0,1,0,0,0,12802.706878306879
6,429,1,0,0,1,0,0,0,4090.1260744985675
2,571,1,1,0,1,0,0,0,6498.201629327902
2,2045,1,1,0,1,0,0,0,15952.087719298246
5,810,1,1,0,1,0,0,0,7811.268158976702
4,590,1,0,0,1,0,0,0,5248.391816920943
3,0,0,0,1,0,1,0,0,0.0
5,1138,1,1,1,1,0,0,0,10117.18023255814
3,589,1,1,1,1,0,0,0,6413.790129372304
5,1038,1,1,0,1,0,0,0,9359.699376947041
6,432,1,0,0,1,0,0,0,4243.856382978724
2,592,1,0,0,1,0,0,0,5248.391816920943
1,787,1,1,0,1,0,0,0,8645.729335494327
6,0,0,0,0,0,1,0,0,0.0
5,857,1,1,0,1,0,0,0,8058.9481292517
3,618,1,0,0,1,0,0,0,5364.717372881356
5,774,1,1,0,1,0,0,0,7726.496010079798
3,670,1,1,0,1,0,0,0,6907.029702970297
1,0,0,0,1,0,0,1,0,0.0
5,684,1,1,0,1,0,0,0,6823.023879500367
6,320,1,0,0,1,0,0,0,2934.1897654584222
7,0,0,0,0,1,0,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
6,789,1,0,0,1,0,0,0,7052.422169811321
6,486,1,0,0,1,0,0,0,4719.9421782178215
4,862,1,1,1,1,0,0,0,8058.9481292517
6,597,1,0,0,1,0,0,0,5777.84505640345
5,557,1,1,0,1,0,0,0,6042.1271105447595
4,432,1,0,0,1,0,0,0,4316.991014120667
5,0,0,0,1,0,1,0,0,0.0
6,263,1,0,0,1,0,0,0,2516.1881188118814
5,501,1,0,1,1,0,0,0,4971.949982752673
7,0,0,0,0,1,0,0,0,0.0
3,0,0,0,1,0,0,0,1,0.0
2,777,1,1,0,1,0,0,0,8038.724137931034
1,1573,1,1,0,1,0,0,0,14655.788856304986
5,788,1,0,1,1,0,0,0,6744.2184829059825
3,537,1,0,0,1,0,0,0,4840.990672884744
1,823,1,0,0,1,0,0,0,6707.170076726343
4,503,1,1,0,1,0,0,0,5426.836538461538
5,965,1,0,0,1,0,0,0,7810.869565217391
1,1155,1,0,1,1,0,0,0,9482.551312649164
4,898,1,0,0,1,0,0,0,6828.537931034482
4,1204,1,0,0,1,0,0,0,9014.18302387268
6,251,1,0,0,1,0,0,0,2414.576470588235
3,909,1,1,0,1,0,0,0,8497.515497553019
5,467,1,0,0,1,0,0,0,4609.520833333333
6,498,1,0,0,1,0,0,0,4864.155793573515
6,1180,1,0,0,1,0,0,0,9758.243515850145
7,0,0,0,0,1,0,0,0,0.0
5,750,1,1,0,1,0,0,0,7414.5713199898655
3,920,1,1,0,1,0,0,0,8597.108353510896
7,0,0,0,0,1,0,0,0,0.0
3,1417,1,1,0,1,0,0,0,11929.055421686748
6,345,1,0,0,1,0,0,0,3258.3040935672516
5,882,1,0,0,1,0,0,0,7387.374053030303
3,550,1,1,0,1,0,0,0,5912.27471636953
3,617,1,0,0,1,0,0,0,5364.717372881356
6,313,1,0,0,1,0,0,0,2934.1897654584222
1,974,1,0,0,1,0,0,0,7507.31095890411
6,909,1,0,0,1,0,0,0,8021.107382550335
3,266,1,0,0,1,0,0,0,2653.90625
6,530,1,0,0,1,0,0,0,5261.591693290735
1,1258,1,0,1,1,0,0,0,10898.942708333334
1,764,1,0,0,1,0,0,0,6119.622191011236
4,0,0,0,0,0,1,0,0,0.0
2,402,1,0,0,1,0,0,0,4050.9443155452436
3,274,1,1,0,1,0,0,0,3078.0588235294117
6,642,1,0,0,1,0,0,0,6089.990731863215
5,727,1,1,0,1,0,0,0,7414.5713199898655
7,0,0,0,0,1,0,0,0,0.0
5,595,1,1,0,1,0,0,0,6235.335553910683
6,581,1,0,0,1,0,0,0,5777.84505640345
4,797,1,1,0,1,0,0,0,7811.268158976702
5,807,1,0,0,1,0,0,0,6991.054325955734
1,950,1,1,0,1,0,0,0,9547.888888888889
2,615,1,1,0,1,0,0,0,6782.275815217391
1,904,1,1,0,1,0,0,0,9827.384245339748
1,946,1,0,0,1,0,0,0,7299.153753026634
1,783,1,0,0,1,0,0,0,6320.272037361355
6,621,1,0,0,1,0,0,0,6089.990731863215
5,943,1,0,0,1,0,0,0,7421.163265306122
4,807,1,1,0,1,0,0,0,7811.268158976702
2,1077,1,1,0,1,0,0,0,9940.55845629966
5,502,1,1,0,1,0,0,0,5426.836538461538
6,257,1,0,0,1,0,0,0,2474.5128205128203
5,693,1,1,0,1,0,0,0,6823.023879500367
3,1138,1,1,0,1,0,0,0,9897.945957820739
1,1057,1,1,0,1,0,0,0,10764.505555555555
4,1877,1,1,0,1,0,0,0,14102.206896551725
4,808,1,1,0,1,0,0,0,7811.268158976702
6,482,1,0,0,1,0,0,0,4719.9421782178215
2,519,1,1,0,1,0,0,0,5930.218888888889
7,0,0,0,0,1,0,0,0,0.0
2,670,1,0,0,1,0,0,0,5680.417628541448
3,698,1,1,1,1,0,0,0,7209.026639344263
7,0,0,0,0,1,0,0,0,0.0
3,603,1,1,0,1,0,0,0,6413.790129372304
2,1343,1,1,0,1,0,0,0,11813.376657824934
4,512,1,0,0,1,0,0,0,4691.07006071929
1,425,1,0,1,1,0,0,0,4187.084158415842
5,583,1,1,0,1,0,0,0,6042.1271105447595
2,342,1,0,0,1,0,0,0,3583.7354910714284
6,456,1,0,0,1,0,0,0,4393.77794117647
3,673,1,1,0,1,0,0,0,7058.356196414653
4,1106,1,0,0,1,0,0,0,8394.735354927636
2,1058,1,1,0,1,0,0,0,9940.55845629966
4,786,1,1,0,1,0,0,0,7803.5809248554915
3,560,1,0,0,1,0,0,0,5072.019741564967
1,921,1,1,0,1,0,0,0,9827.384245339748
2,1101,1,1,0,1,0,0,0,10039.902077151335
1,1199,1,1,0,1,0,0,0,11762.37386569873
1,1015,1,0,0,1,0,0,0,7849.09402241594
5,483,1,1,0,1,0,0,0,5350.009765625
7,0,0,0,0,1,0,0,0,0.0
5,614,1,1,0,1,0,0,0,6235.335553910683
6,1380,1,0,0,1,0,0,0,10383.051859099804
1,766,1,0,0,1,0,0,0,6119.622191011236
2,558,1,0,0,1,0,0,0,4944.736147757256
7,0,0,0,0,1,0,0,0,0.0
2,477,1,0,0,1,0,0,0,4433.312154696133
1,695,1,0,0,1,0,0,0,5805.374263565892
7,0,0,0,0,1,0,0,0,0.0
4,1106,1,1,0,1,0,0,0,9897.945957820739
6,367,1,0,0,1,0,0,0,3469.0105660377358
3,592,1,1,0,1,0,0,0,6413.790129372304
3,528,1,1,0,1,0,0,0,5735.693045563549
1,677,1,1,1,1,0,0,0,7684.131868131868
6,782,1,0,0,1,0,0,0,7052.422169811321
2,521,1,1,0,1,0,0,0,5930.218888888889
6,811,1,0,0,1,0,0,0,7346.38206954336
6,1081,1,0,0,1,0,0,0,8871.683083511778
4,936,1,0,1,1,0,0,0,7684.157284768212
3,566,1,1,0,1,0,0,0,6166.070807453416
7,0,0,0,1,1,0,0,0,0.0
1,1311,1,0,0,1,0,0,0,9239.763157894737
1,431,1,1,1,1,0,0,0,5425.334437086092
2,1627,1,1,1,1,0,0,0,13592.04945054945
5,1197,1,1,1,1,0,0,0,10313.36797274276
2,325,1,0,1,1,0,0,0,3304.231422505308
4,1239,1,1,0,1,0,0,0,10650.748948106591
1,1936,1,1,0,1,0,0,0,16516.220472440946
6,399,1,0,0,1,0,0,0,3762.3943089430895
4,984,1,1,0,0,1,0,0,8962.04939271255
3,431,1,0,0,1,0,0,0,4234.0
3,1001,1,0,1,1,0,0,0,7892.758687258687
2,542,1,0,0,1,0,0,0,4907.429109159348
7,0,0,0,0,1,0,0,0,0.0
5,921,1,1,1,1,0,0,0,8597.108353510896
7,0,0,0,0,1,0,0,0,0.0
1,868,1,1,0,1,0,0,0,9485.714143426294
7,0,0,0,0,1,0,0,0,0.0
4,439,1,0,1,1,0,0,0,4302.787535410765
3,693,1,1,0,1,0,0,0,7058.356196414653
7,0,0,0,0,1,0,0,0,0.0
5,642,1,1,0,1,0,0,0,6474.423423423424
1,786,1,1,0,1,0,0,0,8645.729335494327
2,459,1,1,0,1,0,0,0,5434.327586206897
4,571,1,1,1,1,0,0,0,6042.1271105447595
3,820,1,1,0,1,0,0,0,8235.41917211329
4,634,1,1,1,1,0,0,0,6474.423423423424
3,756,1,1,0,1,0,0,0,7564.41279620853
7,0,0,0,0,1,0,0,0,0.0
1,801,1,1,0,1,0,0,0,8687.660606060606
2,786,1,1,0,1,0,0,0,8038.724137931034
2,521,1,0,0,1,0,0,0,4691.07006071929
7,0,0,0,0,1,0,0,0,0.0
5,676,1,1,0,1,0,0,0,6823.023879500367
3,664,1,1,0,1,0,0,0,6907.029702970297
1,572,1,0,0,1,0,0,0,5072.019741564967
2,364,1,1,0,1,0,0,0,4668.153846153846
1,1027,1,1,0,1,0,0,0,10705.333333333334
2,1075,1,1,1,1,0,0,0,9940.55845629966
5,370,1,0,1,1,0,0,0,3951.2916666666665
1,276,1,0,0,1,0,0,0,2936.0777777777776
6,683,1,0,0,1,0,0,0,6500.995071868583
6,731,1,0,0,1,0,0,0,6750.09394654088
1,1007,1,1,1,1,0,0,0,10766.953995157384
4,946,1,1,0,1,0,0,0,8597.108353510896
3,748,1,1,0,1,0,0,0,7414.5713199898655
5,0,0,1,0,0,1,0,0,0.0
4,0,0,1,1,0,1,0,0,0.0
5,1429,1,1,0,1,0,0,0,11861.237903225807
2,881,1,1,0,1,0,0,0,8662.169014084508
2,780,1,1,0,1,0,0,0,8038.724137931034
6,1103,1,0,0,1,0,0,0,9170.234093637455
3,2176,1,1,0,1,0,0,0,16177.286338797814
2,893,1,1,0,1,0,0,0,8968.846675712348
1,1070,1,1,0,1,0,0,0,10764.505555555555
1,1630,1,1,0,1,0,0,0,15599.098765432098
7,0,0,0,1,1,0,0,0,0.0
2,281,1,0,0,1,0,0,0,3048.065306122449
5,887,1,1,0,1,0,0,0,8303.093127287515
1,726,1,1,0,1,0,0,0,8051.409337676439
5,936,1,0,0,1,0,0,0,7640.4215413184775
5,1064,1,1,0,1,0,0,0,9359.699376947041
2,489,1,1,0,1,0,0,0,5748.026315789473
2,603,1,1,0,1,0,0,0,6640.551260504201
6,886,1,0,0,1,0,0,0,7701.688160088938
3,853,1,1,1,1,0,0,0,8235.41917211329
5,886,1,1,1,1,0,0,0,8303.093127287515
4,827,1,0,0,1,0,0,0,6558.377471264368
4,1058,1,1,0,1,0,0,0,9359.699376947041
2,586,1,1,0,1,0,0,0,6498.201629327902
5,850,1,1,0,1,0,0,0,8058.9481292517
5,695,1,0,1,1,0,0,0,6244.863395225464
5,810,1,1,1,1,0,0,0,7811.268158976702
4,1343,1,1,0,1,0,0,0,11173.982188295166
6,490,1,0,0,1,0,0,0,4864.155793573515
6,807,1,0,0,1,0,0,0,7052.422169811321
7,0,0,0,0,1,0,0,0,0.0
6,1247,1,0,0,1,0,0,0,9987.909346451159
5,1186,1,1,0,1,0,0,0,10313.36797274276
5,1511,1,0,1,1,0,0,0,10613.458333333334
5,514,1,0,1,1,0,0,0,4971.949982752673
1,1038,1,1,0,1,0,0,0,10705.333333333334
5,887,1,1,0,1,0,0,0,8303.093127287515
3,621,1,0,0,1,0,0,0,5364.717372881356
3,823,1,1,1,1,0,0,0,8235.41917211329
7,0,0,0,0,1,0,0,0,0.0
5,416,1,0,0,1,0,0,0,4137.462809917355
3,952,1,1,0,1,0,0,0,8822.24535493092
3,709,1,0,0,1,0,0,0,5805.374263565892
3,410,1,1,0,1,0,0,0,4735.957894736842
6,753,1,0,0,1,0,0,0,6824.5028571428575
3,494,1,1,0,1,0,0,0,5597.53734939759
1,844,1,0,0,1,0,0,0,6707.170076726343
2,1818,1,1,1,1,0,0,0,14583.976
4,997,1,1,1,1,0,0,0,9256.547286821706
7,0,0,0,0,1,0,0,0,0.0
3,702,1,1,1,1,0,0,0,7209.026639344263
7,0,0,0,0,1,0,0,0,0.0
3,1147,1,1,0,1,0,0,0,9897.945957820739
1,1314,1,1,0,1,0,0,0,12802.706878306879
5,950,1,1,0,1,0,0,0,8597.108353510896
1,581,1,0,0,1,0,0,0,5166.616734932709
1,3555,1,1,1,1,0,0,0,19747.875
2,606,1,0,0,1,0,0,0,5248.391816920943
1,1406,1,1,0,1,0,0,0,13917.972111553785
3,474,1,0,1,1,0,0,0,4433.312154696133
7,0,0,0,0,1,0,0,0,0.0
4,533,1,0,0,1,0,0,0,4840.990672884744
7,0,0,0,0,1,0,0,0,0.0
5,984,1,1,0,1,0,0,0,8962.04939271255
6,343,1,0,0,1,0,0,0,3258.3040935672516
2,648,1,1,1,1,0,0,0,7094.018971848225
2,745,1,0,1,1,0,0,0,6450.277258566978
1,835,1,1,1,1,0,0,0,9082.59776864357
1,888,1,1,0,1,0,0,0,9827.384245339748
2,614,1,1,0,1,0,0,0,6782.275815217391
1,432,1,0,0,1,0,0,0,4234.0
4,796,1,0,1,1,0,0,0,6543.673076923077
7,0,0,0,0,1,0,0,0,0.0
6,440,1,0,0,1,0,0,0,4393.77794117647
7,0,0,0,0,1,0,0,0,0.0
5,661,1,0,1,1,0,0,0,6111.159198113208
4,650,1,1,0,1,0,0,0,6474.423423423424
7,0,0,0,0,1,0,0,0,0.0
1,500,1,1,0,1,0,0,0,6021.690789473684
4,553,1,0,0,1,0,0,0,4944.736147757256
7,0,0,0,0,1,0,0,0,0.0
1,888,1,0,0,1,0,0,0,6951.38441890166
6,401,1,0,0,1,0,0,0,3876.1071428571427
4,459,1,1,0,1,0,0,0,5035.243410852713
7,0,0,0,0,1,0,0,0,0.0
3,1082,1,1,0,1,0,0,0,9698.59173126615
7,1385,1,0,0,1,0,0,0,7145.652173913043
4,707,1,0,1,1,0,0,0,5893.045020463847
6,510,1,0,0,1,0,0,0,4971.949982752673
1,539,1,1,0,1,0,0,0,6570.633879781421
6,914,1,0,0,1,0,0,0,8021.107382550335
1,0,0,1,0,0,1,0,0,0.0
2,704,1,0,0,1,0,0,0,5805.374263565892
4,434,1,1,0,1,0,0,0,4966.260135135135
4,819,1,1,0,1,0,0,0,8058.9481292517
5,733,1,1,0,1,0,0,0,7414.5713199898655
5,1005,1,1,0,1,0,0,0,8962.04939271255
3,619,1,0,0,1,0,0,0,5364.717372881356
3,653,1,0,1,1,0,0,0,5739.129317980513
2,283,1,0,0,1,0,0,0,3048.065306122449
4,1350,1,1,1,1,0,0,0,11173.982188295166
5,594,1,1,0,1,0,0,0,6235.335553910683
1,376,1,0,1,1,0,0,0,3737.903409090909
4,914,1,1,0,1,0,0,0,8597.108353510896
3,567,1,1,0,1,0,0,0,6166.070807453416
4,805,1,0,0,1,0,0,0,6450.335990190068
3,446,1,0,1,1,0,0,0,4302.787535410765
5,578,1,1,1,1,0,0,0,6042.1271105447595
2,717,1,0,0,1,0,0,0,6006.992889463478
6,427,1,0,0,1,0,0,0,4090.1260744985675
3,972,1,0,0,1,0,0,0,7507.31095890411
4,722,1,1,1,1,0,0,0,7085.268030862127
4,801,1,0,0,1,0,0,0,6450.335990190068
1,648,1,1,1,1,0,0,0,7558.199558985667
2,1025,1,1,0,1,0,0,0,9675.212030075189
1,675,1,0,0,1,0,0,0,5805.374263565892
2,503,1,0,0,1,0,0,0,4603.439879154079
1,788,1,1,1,1,0,0,0,8905.424657534246
5,1225,1,1,0,1,0,0,0,10576.84399375975
3,948,1,1,1,1,0,0,0,8597.108353510896
3,500,1,1,0,1,0,0,0,5597.53734939759
4,948,1,0,0,1,0,0,0,7299.153753026634
1,445,1,0,0,1,0,0,0,4302.787535410765
2,1050,1,1,0,1,0,0,0,9675.212030075189
5,731,1,1,1,1,0,0,0,7414.5713199898655
6,560,1,0,0,1,0,0,0,5600.27261761158
3,714,1,1,0,1,0,0,0,7209.026639344263
3,333,1,0,0,1,0,0,0,3408.6898340248963
7,0,0,0,0,1,0,0,0,0.0
5,706,1,1,0,1,0,0,0,7085.268030862127
1,1241,1,1,0,1,0,0,0,12011.946308724831
5,556,1,1,0,1,0,0,0,5876.073184676959
4,0,0,0,0,0,1,0,0,0.0
3,472,1,1,0,1,0,0,0,5467.558558558559
3,469,1,1,0,1,0,0,0,5329.112068965517
6,289,1,0,0,1,0,0,0,2695.280748663102
7,0,0,0,0,1,0,0,0,0.0
1,720,1,0,1,1,0,0,0,6500.70403587444
6,331,1,0,0,1,0,0,0,3060.623910336239
5,567,1,1,0,1,0,0,0,6042.1271105447595
2,408,1,0,0,1,0,0,0,4151.997206703911
3,686,1,1,0,1,0,0,0,7058.356196414653
7,0,0,0,0,1,0,0,0,0.0
6,1001,1,0,0,1,0,0,0,8267.047908232118
4,576,1,0,0,1,0,0,0,5072.019741564967
7,0,0,0,0,1,0,0,0,0.0
4,1242,1,0,0,1,0,0,0,9239.763157894737
6,813,1,0,0,1,0,0,0,7346.38206954336
5,1025,1,1,0,1,0,0,0,9359.699376947041
5,500,1,0,0,1,0,0,0,4971.949982752673
6,1428,1,0,0,1,0,0,0,10383.051859099804
6,433,1,0,0,1,0,0,0,4243.856382978724
7,0,0,0,0,1,0,0,0,0.0
4,1021,1,1,0,1,0,0,0,8962.04939271255
4,727,1,1,0,1,0,0,0,7414.5713199898655
7,0,0,0,0,1,0,0,0,0.0
3,555,1,0,0,1,0,0,0,4944.736147757256
7,0,0,0,0,1,0,0,0,0.0
3,704,1,1,0,1,0,0,0,7209.026639344263
3,281,1,0,1,1,0,0,0,2947.4444444444443
7,0,0,0,0,1,0,0,0,0.0
2,973,1,1,0,1,0,0,0,9019.96875
2,1593,1,1,1,1,0,0,0,13592.04945054945
4,504,1,0,1,1,0,0,0,4603.439879154079
4,733,1,0,0,1,0,0,0,6102.541161455009
7,0,0,0,0,1,0,0,0,0.0
2,2005,1,1,0,1,0,0,0,15952.087719298246
7,0,0,0,0,1,0,0,0,0.0
1,622,1,0,0,1,0,0,0,5364.717372881356
1,1033,1,1,0,1,0,0,0,10705.333333333334
7,0,0,0,0,1,0,0,0,0.0
3,636,1,0,0,1,0,0,0,5456.4825026511135
6,437,1,0,0,1,0,0,0,4393.77794117647
6,387,1,0,0,1,0,0,0,3677.5212922173273
3,829,1,0,0,1,0,0,0,6558.377471264368
1,534,1,0,0,1,0,0,0,4840.990672884744
7,0,0,0,0,1,0,0,0,0.0
6,374,1,0,0,1,0,0,0,3469.0105660377358
1,1229,1,1,0,1,0,0,0,11762.37386569873
3,390,1,0,1,1,0,0,0,3892.9155495978553
5,533,1,1,0,1,0,0,0,5762.096529284165
6,641,1,0,0,1,0,0,0,6089.990731863215
7,0,0,0,0,1,0,0,0,0.0
3,496,1,0,0,1,0,0,0,4603.439879154079
7,0,0,0,0,1,0,0,0,0.0
3,423,1,0,1,1,0,0,0,4047.9751308900522
2,1579,1,1,0,1,0,0,0,13592.04945054945
5,452,1,0,1,1,0,0,0,4523.0251121076235
5,884,1,0,0,1,0,0,0,7387.374053030303
4,876,1,1,0,1,0,0,0,8303.093127287515
1,3142,1,1,0,1,0,0,0,21939.507462686568
2,1148,1,0,0,1,0,0,0,8394.735354927636
7,0,0,0,0,1,0,0,0,0.0
3,0,0,1,0,0,1,0,0,0.0
2,267,1,0,0,1,0,0,0,2862.38275862069
5,811,1,0,0,1,0,0,0,7346.38206954336
2,708,1,0,0,1,0,0,0,5805.374263565892
6,457,1,0,0,1,0,0,0,4393.77794117647
1,273,1,0,0,1,0,0,0,2862.38275862069
7,0,0,0,0,1,0,0,0,0.0
6,424,1,0,0,1,0,0,0,4206.602272727273
7,0,0,0,0,1,0,0,0,0.0
4,754,1,1,0,1,0,0,0,7564.41279620853
7,0,0,0,0,1,0,0,0,0.0
1,736,1,1,0,1,0,0,0,8265.54906731549
3,523,1,1,1,1,0,0,0,5735.693045563549
7,0,0,0,0,1,0,0,0,0.0
2,802,1,1,0,1,0,0,0,8295.130072840791
3,1381,1,1,0,1,0,0,0,11628.108367626886
6,266,1,0,0,1,0,0,0,2487.3035143769966
1,953,1,1,0,1,0,0,0,10486.410256410256
2,827,1,0,0,1,0,0,0,6558.377471264368
4,759,1,1,0,1,0,0,0,7564.41279620853
3,534,1,1,0,1,0,0,0,5912.27471636953
4,490,1,1,1,1,0,0,0,5426.836538461538
7,0,0,0,0,1,0,0,0,0.0
1,488,1,0,0,1,0,0,0,4680.334035827186
3,564,1,0,0,1,0,0,0,5072.019741564967
6,319,1,0,0,1,0,0,0,2934.1897654584222
1,558,1,1,0,1,0,0,0,6490.685714285714
7,0,0,0,0,1,0,0,0,0.0
6,305,1,0,0,1,0,0,0,2834.8985507246375
5,1148,1,0,1,1,0,0,0,8542.740099009901
7,0,0,0,0,1,0,0,0,0.0
3,696,1,1,0,1,0,0,0,7058.356196414653
1,1029,1,1,0,1,0,0,0,10705.333333333334
4,801,1,1,1,1,0,0,0,7811.268158976702
1,802,1,1,0,1,0,0,0,9082.59776864357
2,651,1,0,1,1,0,0,0,5739.129317980513
3,509,1,0,0,1,0,0,0,4691.07006071929
3,571,1,1,0,1,0,0,0,6166.070807453416
4,531,1,0,1,1,0,0,0,4791.989032901296
1,894,1,0,0,1,0,0,0,6951.38441890166
1,348,1,0,0,1,0,0,0,3583.7354910714284
1,511,1,0,0,1,0,0,0,4785.342592592592
3,1022,1,1,0,1,0,0,0,8962.04939271255
4,711,1,0,0,1,0,0,0,6102.541161455009
1,646,1,0,0,1,0,0,0,5538.52265625
7,0,0,0,0,1,0,0,0,0.0
3,1068,1,1,0,1,0,0,0,9359.699376947041
5,582,1,1,0,1,0,0,0,6042.1271105447595
1,512,1,0,1,1,0,0,0,4785.342592592592
7,0,0,0,0,1,0,0,0,0.0
1,349,1,0,0,1,0,0,0,3583.7354910714284
2,457,1,0,0,1,0,0,0,4360.727244582044
2,520,1,0,1,1,0,0,0,4691.07006071929
1,730,1,0,1,1,0,0,0,6500.70403587444
6,597,1,0,0,1,0,0,0,5777.84505640345
1,734,1,1,0,1,0,0,0,8265.54906731549
6,484,1,0,0,1,0,0,0,4719.9421782178215
3,609,1,1,0,1,0,0,0,6413.790129372304
2,437,1,1,0,1,0,0,0,5290.899317406143
5,1105,1,1,0,1,0,0,0,9897.945957820739
5,675,1,1,0,1,0,0,0,6823.023879500367
5,930,1,0,1,1,0,0,0,7640.4215413184775
7,0,0,0,0,1,0,0,0,0.0
2,603,1,1,0,1,0,0,0,6640.551260504201
7,0,0,0,0,1,0,0,0,0.0
2,756,1,1,1,1,0,0,0,7839.781362007168
2,1566,1,0,1,1,0,0,0,12520.703488372093
3,321,1,0,1,1,0,0,0,3304.231422505308
1,0,0,0,0,0,0,1,0,0.0
4,0,0,1,0,0,1,0,0,0.0
5,642,1,1,0,1,0,0,0,6474.423423423424
7,0,0,0,0,1,0,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
1,555,1,0,1,1,0,0,0,5053.155072463768
6,425,1,0,0,1,0,0,0,4075.912162162162
5,746,1,0,0,1,0,0,0,6744.2184829059825
4,654,1,1,0,1,0,0,0,6474.423423423424
2,1523,1,1,0,1,0,0,0,13592.04945054945
7,0,0,0,0,1,0,0,0,0.0
2,928,1,1,1,1,0,0,0,9170.389438943894
4,892,1,0,1,1,0,0,0,7201.155088852989
2,965,1,1,0,1,0,0,0,9019.96875
1,1595,1,0,0,1,0,0,0,11243.997409326425
7,0,0,0,0,1,0,0,0,0.0
5,0,0,1,1,0,0,1,0,0.0
7,0,0,0,0,1,0,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
1,726,1,1,0,1,0,0,0,8051.409337676439
7,0,0,0,0,1,0,0,0,0.0
6,352,1,0,0,1,0,0,0,3329.475903614458
7,0,0,0,0,1,0,0,0,0.0
5,850,1,0,0,1,0,0,0,7387.374053030303
3,481,1,1,0,1,0,0,0,5467.558558558559
7,0,0,0,0,1,0,0,0,0.0
3,569,1,0,0,1,0,0,0,5072.019741564967
5,0,0,0,1,0,0,0,1,0.0
7,0,0,0,0,1,0,0,0,0.0
3,650,1,1,0,1,0,0,0,6653.97895902547
7,0,0,0,1,1,0,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
5,550,1,0,0,1,0,0,0,5222.174103237096
1,877,1,0,0,1,0,0,0,6951.38441890166
3,1024,1,1,0,1,0,0,0,9359.699376947041
3,1263,1,1,0,1,0,0,0,10935.489583333334
1,986,1,0,0,1,0,0,0,7576.42880794702
2,683,1,1,0,1,0,0,0,7277.700125470515
6,832,1,0,0,1,0,0,0,7346.38206954336
7,0,0,0,0,1,0,0,0,0.0
6,422,1,0,0,1,0,0,0,3978.721068249258
2,725,1,1,0,1,0,0,0,7543.944910179641
4,449,1,0,1,1,0,0,0,4360.727244582044
3,926,1,1,1,1,0,0,0,8597.108353510896
1,650,1,0,0,1,0,0,0,5538.52265625
6,673,1,0,0,1,0,0,0,6500.995071868583
7,0,0,0,0,1,0,0,0,0.0
3,739,1,0,1,1,0,0,0,6114.780160857908
5,997,1,1,0,1,0,0,0,8962.04939271255
4,601,1,1,0,1,0,0,0,6235.335553910683
1,1161,1,1,1,1,0,0,0,11625.323170731708
6,305,1,0,0,1,0,0,0,2834.8985507246375
3,455,1,1,0,1,0,0,0,5192.815620998719
4,0,0,1,1,0,1,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
2,389,1,0,0,1,0,0,0,3820.6510067114095
7,0,0,0,0,1,0,0,0,0.0
4,1186,1,1,0,1,0,0,0,10313.36797274276
